,Unnamed: 0,id,path_from_root,path_from_root_id,name,total_items_in_this_category
123,123,MLC430948,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Calefactores']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC430948']",Calefactores,5063
124,124,MLC429389,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Cámaras Vehiculares']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC429389']",Cámaras Vehiculares,55906
125,125,MLC430229,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Cortinas Parasoles']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC430229']",Cortinas Parasoles,11999
126,126,MLC179198,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Cubiertas de Volante']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC179198']",Cubiertas de Volante,74428
127,127,MLC407376,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Cubre Asiento para Mascotas']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC407376']",Cubre Asiento para Mascotas,2411
128,128,MLC59887,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Cubre Asientos']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC59887']",Cubre Asientos,627799
129,129,MLC431857,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Cubre Tableros']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC431857']",Cubre Tableros,2980
130,130,MLC438953,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Extensores de Levas']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC438953']",Extensores de Levas,781
131,131,MLC431031,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Fundas de Palanca de Freno']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC431031']",Fundas de Palanca de Freno,694
132,132,MLC431979,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Instrumental', 'Carcasas para Relojes']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC2229', 'MLC431979']",Carcasas para Relojes,2533
133,133,MLC440828,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Instrumental', 'Relojes', 'Amperímetros']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC2229', 'MLC440827', 'MLC440828']",Amperímetros,4749
134,134,MLC429571,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Instrumental', 'Relojes', 'Medidores de Combustible']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC2229', 'MLC440827', 'MLC429571']",Medidores de Combustible,639
135,135,MLC437668,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Instrumental', 'Relojes', 'Otros']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC2229', 'MLC440827', 'MLC437668']",Otros,1149
136,136,MLC45513,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Instrumental', 'Relojes', 'Velocímetros y Tacómetros']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC2229', 'MLC440827', 'MLC45513']",Velocímetros y Tacómetros,2491
137,137,MLC45545,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Instrumental', 'Otros']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC2229', 'MLC45545']",Otros,64438
138,138,MLC444310,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Mamparas Sanitarias']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC444310']",Mamparas Sanitarias,8135
139,139,MLC441066,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Pisos de Goma']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC441066']",Pisos de Goma,149571
140,140,MLC429417,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Portavasos']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC429417']",Portavasos,17077
141,141,MLC430923,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Protectores de Cinturones']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC430923']",Protectores de Cinturones,3576
142,142,MLC440829,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Traba Volantes']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC440829']",Traba Volantes,1409
143,143,MLC176998,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Accesorios de Interior', 'Otros']","['MLC1747', 'MLC22867', 'MLC176997', 'MLC176998']",Otros,3114
144,144,MLC22885,"['Accesorios para Vehículos', 'Accesorios de Auto y Camioneta', 'Otros Accesorios']","['MLC1747', 'MLC22867', 'MLC22885']",Otros Accesorios,4446
145,145,MLC429595,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Bombas y Filtros de Agua', 'Bombas de Achique', 'Automáticos Flotantes']","['MLC1747', 'MLC417044', 'MLC455985', 'MLC413990', 'MLC429595']",Automáticos Flotantes,200
146,146,MLC413653,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Bombas y Filtros de Agua', 'Bombas de Achique', 'Bombas Automáticas']","['MLC1747', 'MLC417044', 'MLC455985', 'MLC413990', 'MLC413653']",Bombas Automáticas,1460
147,147,MLC413656,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Bombas y Filtros de Agua', 'Bombas de Achique', 'Bombas Manuales']","['MLC1747', 'MLC417044', 'MLC455985', 'MLC413990', 'MLC413656']",Bombas Manuales,966
148,148,MLC432156,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Bombas y Filtros de Agua', 'Bombas de Achique', 'Otros']","['MLC1747', 'MLC417044', 'MLC455985', 'MLC413990', 'MLC432156']",Otros,6
149,149,MLC455987,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Bombas y Filtros de Agua', 'Filtros de Sentina']","['MLC1747', 'MLC417044', 'MLC455985', 'MLC455987']",Filtros de Sentina,0
150,150,MLC455988,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Bombas y Filtros de Agua', 'Pasacascos']","['MLC1747', 'MLC417044', 'MLC455985', 'MLC455988']",Pasacascos,0
151,151,MLC455986,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Bombas y Filtros de Agua', 'Otros']","['MLC1747', 'MLC417044', 'MLC455985', 'MLC455986']",Otros,0
152,152,MLC413705,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Fondeo y Amarre', 'Anclas']","['MLC1747', 'MLC417044', 'MLC413971', 'MLC413705']",Anclas,4420
153,153,MLC432080,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Fondeo y Amarre', 'Boyas']","['MLC1747', 'MLC417044', 'MLC413971', 'MLC432080']",Boyas,15687
154,154,MLC413704,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Fondeo y Amarre', 'Cabos']","['MLC1747', 'MLC417044', 'MLC413971', 'MLC413704']",Cabos,848
155,155,MLC456019,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Fondeo y Amarre', 'Cadenas']","['MLC1747', 'MLC417044', 'MLC413971', 'MLC456019']",Cadenas,0
156,156,MLC413717,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Fondeo y Amarre', 'Cornamusas']","['MLC1747', 'MLC417044', 'MLC413971', 'MLC413717']",Cornamusas,1369
157,157,MLC413651,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Fondeo y Amarre', 'Defensas']","['MLC1747', 'MLC417044', 'MLC413971', 'MLC413651']",Defensas,275
158,158,MLC456021,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Fondeo y Amarre', 'Malacates']","['MLC1747', 'MLC417044', 'MLC413971', 'MLC456021']",Malacates,0
159,159,MLC456025,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Fondeo y Amarre', 'Manijas para Molinetes']","['MLC1747', 'MLC417044', 'MLC413971', 'MLC456025']",Manijas para Molinetes,0
160,160,MLC456024,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Fondeo y Amarre', 'Molinetes']","['MLC1747', 'MLC417044', 'MLC413971', 'MLC456024']",Molinetes,0
161,161,MLC456020,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Fondeo y Amarre', 'Portaespías']","['MLC1747', 'MLC417044', 'MLC413971', 'MLC456020']",Portaespías,3
162,162,MLC456022,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Fondeo y Amarre', 'Remos Bicheros']","['MLC1747', 'MLC417044', 'MLC413971', 'MLC456022']",Remos Bicheros,7
163,163,MLC456023,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Fondeo y Amarre', 'Tensores de Amarre']","['MLC1747', 'MLC417044', 'MLC413971', 'MLC456023']",Tensores de Amarre,0
164,164,MLC413988,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Fondeo y Amarre', 'Otros']","['MLC1747', 'MLC417044', 'MLC413971', 'MLC413988']",Otros,60
165,165,MLC456062,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Iluminación', 'Luces de Cortesía']","['MLC1747', 'MLC417044', 'MLC413657', 'MLC456062']",Luces de Cortesía,0
166,166,MLC456060,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Iluminación', 'Luces de Popa']","['MLC1747', 'MLC417044', 'MLC413657', 'MLC456060']",Luces de Popa,7
167,167,MLC456059,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Iluminación', 'Luces de Proa']","['MLC1747', 'MLC417044', 'MLC413657', 'MLC456059']",Luces de Proa,6
168,168,MLC456061,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Iluminación', 'Luces de Tope']","['MLC1747', 'MLC417044', 'MLC413657', 'MLC456061']",Luces de Tope,0
169,169,MLC456058,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Iluminación', 'Otros']","['MLC1747', 'MLC417044', 'MLC413657', 'MLC456058']",Otros,279
170,170,MLC455947,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Interior de Cabina', 'Grifería Náutica']","['MLC1747', 'MLC417044', 'MLC455946', 'MLC455947']",Grifería Náutica,56
171,171,MLC455948,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Interior de Cabina', 'Lavamanos para Baño']","['MLC1747', 'MLC417044', 'MLC455946', 'MLC455948']",Lavamanos para Baño,0
172,172,MLC456089,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Interior de Cabina', 'Lavaplatos de Cocina']","['MLC1747', 'MLC417044', 'MLC455946', 'MLC456089']",Lavaplatos de Cocina,8
173,173,MLC455950,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Interior de Cabina', 'Refrigeradores Náuticos']","['MLC1747', 'MLC417044', 'MLC455946', 'MLC455950']",Refrigeradores Náuticos,11
174,174,MLC455953,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Interior de Cabina', 'Sanitarios', 'Bombas Maceradoras']","['MLC1747', 'MLC417044', 'MLC455946', 'MLC455949', 'MLC455953']",Bombas Maceradoras,18
175,175,MLC455954,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Interior de Cabina', 'Sanitarios', 'Tanques de Agua Residuales']","['MLC1747', 'MLC417044', 'MLC455946', 'MLC455949', 'MLC455954']",Tanques de Agua Residuales,7
176,176,MLC455952,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Interior de Cabina', 'Sanitarios', 'WC']","['MLC1747', 'MLC417044', 'MLC455946', 'MLC455949', 'MLC455952']",WC,6
177,177,MLC455955,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Interior de Cabina', 'Sanitarios', 'Otros']","['MLC1747', 'MLC417044', 'MLC455946', 'MLC455949', 'MLC455955']",Otros,0
178,178,MLC455951,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Interior de Cabina', 'Otros']","['MLC1747', 'MLC417044', 'MLC455946', 'MLC455951']",Otros,0
179,179,MLC456016,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Limpieza y Mantenimiento', 'Impermeabilizantes Náuticos']","['MLC1747', 'MLC417044', 'MLC456013', 'MLC456016']",Impermeabilizantes Náuticos,0
180,180,MLC456018,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Limpieza y Mantenimiento', 'Kit de Mantenimiento de Cascos']","['MLC1747', 'MLC417044', 'MLC456013', 'MLC456018']",Kit de Mantenimiento de Cascos,0
181,181,MLC456015,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Limpieza y Mantenimiento', 'Pintura Náutica']","['MLC1747', 'MLC417044', 'MLC456013', 'MLC456015']",Pintura Náutica,6
182,182,MLC456017,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Limpieza y Mantenimiento', 'Resinas']","['MLC1747', 'MLC417044', 'MLC456013', 'MLC456017']",Resinas,0
183,183,MLC456014,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Limpieza y Mantenimiento', 'Otros']","['MLC1747', 'MLC417044', 'MLC456013', 'MLC456014']",Otros,0
184,184,MLC456036,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Protección y Transporte', 'Camas Marinas']","['MLC1747', 'MLC417044', 'MLC456033', 'MLC456036']",Camas Marinas,0
185,185,MLC413670,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Protección y Transporte', 'Lonas y Cobertores']","['MLC1747', 'MLC417044', 'MLC456033', 'MLC413670']",Lonas y Cobertores,1917
186,186,MLC430149,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Protección y Transporte', 'Toldos']","['MLC1747', 'MLC417044', 'MLC456033', 'MLC430149']",Toldos,505
187,187,MLC456035,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Protección y Transporte', 'Trailers']","['MLC1747', 'MLC417044', 'MLC456033', 'MLC456035']",Trailers,0
188,188,MLC456034,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Protección y Transporte', 'Otros']","['MLC1747', 'MLC417044', 'MLC456033', 'MLC456034']",Otros,0
189,189,MLC455969,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Seguridad y Salvamento', 'Banderas de Precaución']","['MLC1747', 'MLC417044', 'MLC413999', 'MLC455969']",Banderas de Precaución,6
190,190,MLC431353,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Seguridad y Salvamento', 'Bengalas', 'De Humo']","['MLC1747', 'MLC417044', 'MLC413999', 'MLC413663', 'MLC431353']",De Humo,0
191,191,MLC431352,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Seguridad y Salvamento', 'Bengalas', 'Eléctricas']","['MLC1747', 'MLC417044', 'MLC413999', 'MLC413663', 'MLC431352']",Eléctricas,0
192,192,MLC455968,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Seguridad y Salvamento', 'Bocinas Náuticas']","['MLC1747', 'MLC417044', 'MLC413999', 'MLC455968']",Bocinas Náuticas,4
193,193,MLC455967,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Seguridad y Salvamento', 'Equipos de Salvamento', 'Chalecos Salvavidas']","['MLC1747', 'MLC417044', 'MLC413999', 'MLC455965', 'MLC455967']",Chalecos Salvavidas,0
194,194,MLC455973,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Seguridad y Salvamento', 'Equipos de Salvamento', 'Hombre al Agua']","['MLC1747', 'MLC417044', 'MLC413999', 'MLC455965', 'MLC455973']",Hombre al Agua,0
195,195,MLC455966,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Seguridad y Salvamento', 'Equipos de Salvamento', 'Otros']","['MLC1747', 'MLC417044', 'MLC413999', 'MLC455965', 'MLC455966']",Otros,0
196,196,MLC414043,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Seguridad y Salvamento', 'Llaves de Corte']","['MLC1747', 'MLC417044', 'MLC413999', 'MLC414043']",Llaves de Corte,477
197,197,MLC455972,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Seguridad y Salvamento', 'Radiobalizas']","['MLC1747', 'MLC417044', 'MLC413999', 'MLC455972']",Radiobalizas,6
198,198,MLC455970,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Seguridad y Salvamento', 'Redes de Seguridad']","['MLC1747', 'MLC417044', 'MLC413999', 'MLC455970']",Redes de Seguridad,0
199,199,MLC455971,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Seguridad y Salvamento', 'Reflectores de Radar']","['MLC1747', 'MLC417044', 'MLC413999', 'MLC455971']",Reflectores de Radar,0
200,200,MLC435908,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Seguridad y Salvamento', 'Otros']","['MLC1747', 'MLC417044', 'MLC413999', 'MLC435908']",Otros,6
201,201,MLC455956,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Sistemas de Navegación', 'Anemómetros']","['MLC1747', 'MLC417044', 'MLC413987', 'MLC455956']",Anemómetros,9
202,202,MLC455957,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Sistemas de Navegación', 'Barómetros']","['MLC1747', 'MLC417044', 'MLC413987', 'MLC455957']",Barómetros,6
203,203,MLC413662,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Sistemas de Navegación', 'Compases']","['MLC1747', 'MLC417044', 'MLC413987', 'MLC413662']",Compases,64
204,204,MLC413669,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Sistemas de Navegación', 'Comunicaciones', 'Antenas']","['MLC1747', 'MLC417044', 'MLC413987', 'MLC455961', 'MLC413669']",Antenas,263
205,205,MLC429564,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Sistemas de Navegación', 'Comunicaciones', 'Radios Náuticas']","['MLC1747', 'MLC417044', 'MLC413987', 'MLC455961', 'MLC429564']",Radios Náuticas,6
206,206,MLC455963,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Sistemas de Navegación', 'Comunicaciones', 'Receptores AIS']","['MLC1747', 'MLC417044', 'MLC413987', 'MLC455961', 'MLC455963']",Receptores AIS,17
207,207,MLC455964,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Sistemas de Navegación', 'Comunicaciones', 'Teléfonos Satelitales']","['MLC1747', 'MLC417044', 'MLC413987', 'MLC455961', 'MLC455964']",Teléfonos Satelitales,74
208,208,MLC455962,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Sistemas de Navegación', 'Comunicaciones', 'Otros']","['MLC1747', 'MLC417044', 'MLC413987', 'MLC455961', 'MLC455962']",Otros,0
209,209,MLC455958,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Sistemas de Navegación', 'Ecosondas para Pesca']","['MLC1747', 'MLC417044', 'MLC413987', 'MLC455958']",Ecosondas para Pesca,7
210,210,MLC455960,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Sistemas de Navegación', 'Pilotos Automáticos']","['MLC1747', 'MLC417044', 'MLC413987', 'MLC455960']",Pilotos Automáticos,10
211,211,MLC455959,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Sistemas de Navegación', 'Radares']","['MLC1747', 'MLC417044', 'MLC413987', 'MLC455959']",Radares,0
212,212,MLC413989,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Sistemas de Navegación', 'Otros']","['MLC1747', 'MLC417044', 'MLC413987', 'MLC413989']",Otros,6
213,213,MLC435906,"['Accesorios para Vehículos', 'Accesorios Náuticos', 'Otros']","['MLC1747', 'MLC417044', 'MLC435906']",Otros,32
214,214,MLC437825,"['Accesorios para Vehículos', 'Accesorios para Camiones', 'Cabina', 'Basculamientos de Cabina']","['MLC1747', 'MLC433113', 'MLC412364', 'MLC437825']",Basculamientos de Cabina,0
215,215,MLC447368,"['Accesorios para Vehículos', 'Accesorios para Camiones', 'Cabina', 'Cajas de Carga']","['MLC1747', 'MLC433113', 'MLC412364', 'MLC447368']",Cajas de Carga,0
216,216,MLC437830,"['Accesorios para Vehículos', 'Accesorios para Camiones', 'Cabina', 'Cerraduras y Llaves']","['MLC1747', 'MLC433113', 'MLC412364', 'MLC437830']",Cerraduras y Llaves,18
217,217,MLC412406,"['Accesorios para Vehículos', 'Accesorios para Camiones', 'Cabina', 'Deflectores']","['MLC1747', 'MLC433113', 'MLC412364', 'MLC412406']",Deflectores,114
218,218,MLC412407,"['Accesorios para Vehículos', 'Accesorios para Camiones', 'Cabina', 'Enganches']","['MLC1747', 'MLC433113', 'MLC412364', 'MLC412407']",Enganches,0
219,219,MLC412399,"['Accesorios para Vehículos', 'Accesorios para Camiones', 'Cabina', 'Guardabarros']","['MLC1747', 'MLC433113', 'MLC412364', 'MLC412399']",Guardabarros,80
220,220,MLC412408,"['Accesorios para Vehículos', 'Accesorios para Camiones', 'Cabina', 'Insignias']","['MLC1747', 'MLC433113', 'MLC412364', 'MLC412408']",Insignias,1708
221,221,MLC437826,"['Accesorios para Vehículos', 'Accesorios para Camiones', 'Cabina', 'Limpiaparabrisas']","['MLC1747', 'MLC433113', 'MLC412364', 'MLC437826']",Limpiaparabrisas,1007
222,222,MLC437829,"['Accesorios para Vehículos', 'Accesorios para Camiones', 'Cabina', 'Manijas de Puertas']","['MLC1747', 'MLC433113', 'MLC412364', 'MLC437829']",Manijas de Puertas,2137
223,223,MLC437827,"['Accesorios para Vehículos', 'Accesorios para Camiones', 'Cabina', 'Parabrisas']","['MLC1747', 'MLC433113', 'MLC412364', 'MLC437827']",Parabrisas,36
224,224,MLC437828,"['Accesorios para Vehículos', 'Accesorios para Camiones', 'Cabina', 'Parrillas']","['MLC1747', 'MLC433113', 'MLC412364', 'MLC437828']",Parrillas,15
225,225,MLC412410,"['Accesorios para Vehículos', 'Accesorios para Camiones', 'Cabina', 'Sensores']","['MLC1747', 'MLC433113', 'MLC412364', 'MLC412410']",Sensores,163
