meli_seller_id,skus_with_orders
674878063,51
674902100,21
674935720,231
674940566,21
674964481,1
674990081,11
674990754,1
675007269,408
675009262,5
675023148,210
675046693,49
675081657,4
675084505,17
675086923,186
675121379,2
675121854,45
675172899,30
675203093,1
675207597,6
675243364,16
675276553,1
675356916,1
675364570,10
675380384,1
675474870,5
675478318,1
675484448,1
675484858,2
675492094,96
675540786,4
675584553,161
675626139,15
675663803,1
675673061,6
675675345,6
675686229,2
675829968,1
675839540,2
675840782,82
675890198,16
676009770,2
676089079,6
676100714,20
676123372,47
676135395,6
676141076,47
676146652,3
676287497,37
676295837,56
676303311,4
676330243,49
676335435,88
676335537,18
676449991,1
676506102,6
676519209,1
676553702,30
676557668,4
676622734,17
676641859,27
676657140,52
676660472,10
676663391,18
676717919,53
676725803,1
676736376,5
676738679,1
676759907,23
676760902,1
676775636,27
676839631,4
676840875,35
676841429,10
676883809,3
676912350,2
676955520,37
676969356,1
676973003,3
676980965,6
676983382,35
676984891,2
676994086,204
677002219,2
677030718,14
677060702,9
677065373,2
677118108,1
677126772,110
677137523,5
677144438,88
677148956,7
677159507,361
677160472,90
677180004,9
677204574,1
677229023,1
677258636,6
677263407,24
677278597,185
677299875,59
677311604,6
677318256,23
677362149,3
677375955,65
677382153,6
677420856,39
677423237,320
677464773,1
677481338,1
677593075,18
677604966,16
677609719,18
677617876,20
677639436,28
677653004,5
677659210,2
677696742,6
677722180,3
677725257,7
677734956,3
677794842,4
677797765,1
677850466,2
677856131,2
677890611,1
677929618,5
677933986,3
677952749,26
677965358,1
677992534,378
678003870,3
678009414,402
678059721,11
678092353,1
678141338,1
678149379,3
678173693,75
678184063,1
678198539,1
678251145,42
678269494,4
678282742,1
678313425,86
678317692,6
678321593,1
678325242,1
678366023,196
678394720,770
678410756,1
678425315,16
678433776,2
678454346,1
678491257,1
678511554,2
678535104,2
678537167,2
678586950,1
678590076,45
678601376,1
678633438,56
678640459,55
678650764,2
678685894,1
678691441,2
678721725,6
678729683,1
678747619,3
678749421,1
678754776,6
678825374,1
679144392,64
679192860,186
679237414,12
679257993,20
679294935,5
679320563,1
679390189,249
679453885,2
679462338,15
679505348,27
679526731,1
679564520,222
679591204,33
679635782,2
679732582,8
679738608,7
679755061,1
679795597,219
679867974,10
679868445,2
679897918,1
679955405,1
680062917,10
680080370,77
680117632,1
680118827,20
680150593,17
680193802,3
680216177,61
680218194,1
680218687,66
680221156,4
680224826,1
680255520,1
680364842,1
680381476,4
680416094,24
680470659,1
680484355,3
680503274,1
680547292,261
680557847,1
680569791,1
680587173,95
680602959,10
680605480,84
680611523,2
680632616,1
680640944,49
680642036,81
680729004,151
680747098,21
680750998,17
680795153,2
680817852,1
680836551,3
680880623,114
680894982,13
680926691,1
680928811,113
680936486,182
680955539,4
680970540,2
680971631,5
681034473,81
681037983,108
681064037,12
681064839,2
681081479,30
681086135,2
681176763,32
681198883,1
681205929,9
681243040,9
681251283,2
681252206,2
681286780,24
681308275,11
681317818,1
681381776,23
681402789,7
681407473,49
681428934,1
681449233,37
681505093,1
681513235,53
681514649,65
681534536,2
681540396,112
681578616,17
681585173,1
681606372,1
681665817,9
681674036,29
681679657,26
681713377,49
681793844,17
681815407,62
681840163,2
681844648,75
681856475,36
681856530,5
681870486,2
681920278,2
681948193,1
681948562,1
681959734,2
681980556,1
681996606,1
682010821,1
682022169,51
682036680,2
682041525,15
682061422,2
682062273,5
682063797,2
682077114,11
682090605,4
682093852,19
682133438,1
682184807,4
682188138,2
682254566,5
682255679,127
682325500,5
682336851,129
682349226,121
682367372,6
682380596,73
682390894,1
682394631,530
682452029,1
682452809,537
682515305,6
682516458,2
682545571,63
682552317,76
682559179,4
682583053,21
682630292,3
682633456,1
682678886,12
682679090,1
682685907,2
682702912,51
682755062,1
682774861,10
682801717,1
682858409,1
682891842,1
682908155,5
682965479,2
683024116,1
683026520,11
683027776,3
683081480,15
683137063,34
683162285,2
683196186,6
683292790,123
683301489,7
683361975,15
683377547,1
683394916,26
683398206,1
683442147,1
683460351,191
683476753,3
683482708,23
683546784,1
683629023,1
683693379,4
683699253,8
683717964,117
683722520,5
683736544,2
683747324,124
683748509,3
683761503,3
683790820,1
683828142,1
683847166,6
683850921,1
683857146,2
683884935,7
683925269,141
683925396,4
683982039,4
684002435,349
684024990,16
684029480,3
684035981,2
684062933,1
684073796,1
684098024,1
684100689,1
684135115,1
684162855,1
684199303,6
684212194,13
684225856,188
684226422,13
684254325,913
684258015,2
684268647,1
684272941,20
684321041,190
684348090,6
684363412,5
684379559,81
684381003,186
684381811,33
684399459,3
684462511,12
684463604,2
684487214,2
684489870,164
684508279,3
684523492,156
684567698,3
684568035,1
684586692,986
684740460,38
684743371,1
684759808,24
684795655,3
684807198,1
684814385,1
684829958,2
684830449,1
684862551,2
684865922,5
684875682,1
684895918,11
684907837,6
684913868,1
684920923,836
684930037,517
684931591,511
684932109,637
684932204,5
684934392,6
684934933,480
684942088,88
684942212,300
684942675,322
684949205,12
684986021,2
684992620,1
685016351,1
685021854,6
685036629,121
685036912,4
685055732,12
685082375,7
685198868,1
685203679,29
685236970,6
685260021,24
685264900,5
685270477,1
685299106,5
685328881,1
685343126,4
685372820,3
685395465,84
685419479,86
685430382,3
685439455,2
685448942,3
685503924,4
685514382,1
685515766,194
685518362,6
685550789,54
685698607,7
685708588,21
685727513,1
685782259,1
685786842,11
685809879,7
685840247,28
685868463,1
685902573,1
685941395,1
685972764,15
686003421,9
686005718,18
686007974,29
686008200,55
686025550,84
686026392,1
686027293,206
686029938,169
686032023,4
686033628,129
686035849,8
686072217,1
686075633,2
686081070,72
686100318,2
686112470,1
686197581,59
686202559,414
686210743,7
686216413,246
686246168,7
686296903,6
686367120,58
686394589,1
686415980,5
686426529,2
686494973,50
686536340,247
686546559,17
686563368,3
686587653,24
686592267,3
686607492,136
686674252,10
686679945,17
686686122,92
686688355,7
686694212,13
686716137,18
686730211,31
686773067,1
686790249,183
686796743,2
686803045,109
686869106,64
686869782,1
686881997,1
686937401,3
686940343,1
686996735,14
687035457,26
687037540,3
687048832,29
687080640,1
687093075,391
687117558,1
687123066,5
687142112,2
687175948,3
687186587,5
687191689,3
687237988,1
687323710,1
687370464,1
687400414,8
687413190,105
687416477,84
687431094,1
687486873,28
687513994,1
687522013,1
687527269,3
687527479,1
687531553,39
687602795,86
687602858,1
687605975,1
687617604,1
687633087,13
687732848,1
687741081,4
687851618,1
687855839,18
687862507,40
687925609,4
687983696,3
687989734,5
688004820,142
688038284,3
688039864,11
688091385,1
688111179,3
688117847,253
688120864,566
688121069,199
688121161,301
688121551,318
688121921,50
688122220,224
688123155,556
688123531,713
688123815,653
688124108,7
688127946,19
688127957,1
688137900,218
688138171,45
688142033,82
688143017,80
688188466,4
688189921,4
688194321,9
688194955,1
688204963,155
688208041,3
688288027,2
688332769,3
688361078,5
688369502,4
688384954,28
688406257,2
688416154,68
688491718,2
688497812,278
688521491,2
688628496,1
688639468,2
688716379,101
688718397,127
688719203,121
688719302,16
688720209,10
688720594,21
688721243,9
688723762,41
688723796,16
688765280,22
688783819,8
688789876,3
688793403,1
688803898,2
688859159,99
688913465,2
688919808,29
688938942,1
688963523,77
688969662,25
688979704,3
689027687,2
689076195,12
689092418,2539
689143204,1
689148141,2
689207702,515
689272692,31
689291171,15
689327017,49
689333566,3
689336344,1
689377070,1
689390062,47
689417093,1
689444819,8
689468539,5
689478155,11
689490313,1
689510892,1
689540036,2
689554017,116
689594919,53
689738015,1
689781199,15
689785045,1527
689817881,19
689857710,53
689861385,96
689864609,36
689866528,3
689867382,5
689870906,366
689899546,41
689899656,4
689907473,17
689909954,193
689922954,1
689927181,91
689939534,42
689961837,33
689996705,332
690024513,1
690042900,14
690102928,41
690128459,2
690131860,1
690138963,1
690160310,10
690168755,16
690177071,1
690178157,1
690192207,1
690192467,10
690253250,4
690278025,1
690296425,2
690309573,3
690324021,18
690324843,1
690335975,2
690366137,1
690415187,1
690424614,1
690456274,84
690461664,60
690464713,67
690467667,79
690468267,38
690479630,83
690487031,11
690505463,1
690546412,15
690556857,9
690567248,69
690575952,3
690640330,107
690671387,3
690686898,1
690692585,55
690709726,1
690737812,147
690744302,331
690753235,1
690756574,11
690805475,82
690819975,2
690827368,5
690834869,1
690856338,140
690984054,17
691039117,4
691045814,8
691058943,1
691148806,86
691205671,3
691244922,525
691251848,33
691268483,2
691295097,4
691390491,87
691391022,29
691391088,15
691394782,88
691402021,1
691520089,1
691580530,12
691596409,29
691708738,119
691720905,201
691753816,8
691757757,1
691786488,2
691793857,2
691862256,38
691871718,6
691906999,7
691964654,5
691973411,2
691994859,1
692003127,1
692032558,26
692035790,227
692074513,1
692076043,143
692096638,1
692122499,130
692135736,4
692142187,6
692181997,8
692205480,2
692213645,3
692262592,16
692325266,14
692330159,3
692355160,2
692387622,14
692403175,1
692446096,1
692454570,35
692458349,9
692463385,64
692473860,19
692482456,1
692504744,5
692504908,104
692513453,1
692524551,1
692530462,1
692533124,8
692542338,1
692544907,3
692550718,15
692555400,292
692568844,19
692569947,3
692599241,15
692652116,4
692710443,15
692755391,1
692758345,2
692759865,38
692762242,1
692873615,38
692874354,56
692876441,9
692879406,77
692880995,16
692884813,33
692887030,16
692898143,181
692904018,83
692907932,58
692908507,10
692913284,8
692947280,2
692950570,10
693002033,10
693073759,1
693077337,1
693129543,2
693145399,2
693154703,4
693156721,95
693165530,1
693201517,6
693247235,40
693290884,32
693338206,1
693373304,1
693437114,7
693459059,3
693466809,3
693468216,1
693475947,5
693486554,6
693528392,22
693529437,1
693617637,34
693674357,1
693724445,1
693739071,552
693761407,239
693804637,3
693807808,1
693807881,2
693835214,1
693871675,3
693875215,2
694042747,3
694062565,5
694118747,12
694128680,3
694128889,6
694147579,67
694163511,7
694187719,3
694208911,187
694215795,1
694235401,2
694251650,8
694254658,3
694269747,5
694282388,1
694383573,1
694387404,2
694390321,9
694466049,1
694478746,3
694619191,3
694649156,1
694664390,4
694687700,8
694689573,16
694689746,139
694695635,4
694720313,5
694725268,4
694727787,134
694758540,1
694783874,149
694790791,2
694808627,66
694828680,1
694881616,247
694918723,2
694975064,3
695023637,2
695024544,13
695030504,92
695038681,18
695040486,16
695042393,703
695058266,25
695061129,65
695063634,1
695064439,6
695064866,2
695065327,390
695068837,30
695072675,56
695094839,1
695097266,55
695119328,1
695128533,51
695130450,3
695132898,10
695133217,48
695150666,1
695165542,1
695178818,32
695247887,95
695261745,1
695311570,14
695323810,1
695338827,32
695347441,15
695355828,235
695407883,8
695424140,1
695488552,1
695500339,1
695500711,11
695558682,170
695617278,1
695642014,1
695753613,34
695760022,62
695837388,31
695848155,31
695849339,15
695858204,38
695868463,3
695878820,13
695930632,130
695935317,1
695936759,41
695972934,17
696048330,2
696106599,1
696127261,119
696164621,1
696197564,32
696208811,485
696210616,226
696268206,7
696270792,143
696272302,1
696324965,5
696331913,1
696340075,1
696358310,497
696406588,1
696413130,1
696418146,9
696454313,1
696502358,2
696611588,4
696618587,15
696624208,82
696625867,136
696631822,2
696637319,241
696648906,2
696649980,138
696651406,62
696690637,5
696700911,1
696714567,20
696719688,38
696726170,1
696736745,206
696739147,136
696761138,1
696791239,156
696791523,21
696803982,2
696804109,25
696813127,3
696818499,1
696841016,1
696844935,2
696856084,83
696882932,12
696890842,10
696909292,1
696916285,15
696926857,5
696938384,207
696942505,1
696950412,151
696957679,9
696962150,24
696980585,25
696998459,22
697015468,8
697060180,5
697104283,273
697155906,79
697159285,2
697177295,15
697187864,315
697196978,17
697200993,4
697227711,2
697257156,58
697259141,4
697264200,450
697266768,5
697292354,38
697294418,58
697298048,63
697300288,82
697300539,35
697300643,102
697301715,116
697303353,2
697308913,38
697354485,167
697359583,28
697382790,3
697406878,14
697442128,10
697507349,13
697507584,1
697519176,62
697543206,24
697590542,369
697592736,9
697659442,1
697700810,7
697703504,27
697711231,1
697739777,36
697766172,2
697775212,48
697775644,127
697777172,3
697779021,35
697784168,5
697792896,25
697809315,1
697816877,5
697834667,3
697837295,9
697891474,2
697926425,19
697969961,8
697991174,1
698031088,11
698065387,1
698097194,14
698102627,44
698109737,2
698172381,1
698173192,48
698198292,57
698243890,1
698247187,7
698257110,1
698260385,2
698266483,192
698266514,106
698288117,1
698292607,13
698303949,1
698320612,1
698355579,11
698368889,3
698371718,11
698385214,57
698389190,67
698459075,3
698465401,1
698491059,1
698492667,383
698564060,1
698593215,1
698642037,10
698667712,79
698673180,232
698673419,121
698682415,186
698695047,23
698708172,135
698708247,2
698715146,88
698717377,11
698721817,14
698768198,1
698792175,31
698827323,55
698832817,2
698843926,3
698845040,1
698859933,4
698878807,21
698910516,8
698915654,202
698918307,198
698955235,1
698965179,1
698965813,3
698995953,5
699001314,24
699004145,18
699066160,2221
699073726,2
699083790,3
699106674,1
699146628,9
699202876,3
699206271,113
699206339,294
699208423,282
699212210,3
699212389,293
699213267,229
699264784,4
699286782,1
699336557,29
699368116,28
699446623,3
699454485,6
699471897,1
699514380,85
699547594,12
699556304,17
699598741,141
699638906,4
699655261,6
699660869,9
699691040,8
699693619,3
699707688,185
699731173,2
699776009,2
699778999,10
699780680,1
699810388,6
699832242,29
699861777,3
699898857,183
699913400,7
699921182,1
699966798,1
700003094,48
700042147,3
700043984,51
700051745,128
700075619,1
700096763,6
700118045,66
700130192,13
700149998,18
700166193,7
700177135,3
700180592,1
700205512,2
700226951,1
700254308,1
700260201,19
700320717,9
700350106,2
700373857,80
700375238,32
700423666,10
700439062,12
700484863,2
700493236,34
700513343,3
700523680,1
700575922,5
700662605,24
700704477,1
700707560,2
700709785,3
700753422,1
700762508,21
700763496,1
700780446,1
700782007,294
700787039,4
700790066,6
700836348,1
700850854,1
700889754,38
700902021,1
700947164,5
700966832,2
700968492,227
700988397,6
701021514,4
701023236,30
701026917,29
701039695,52
701045651,7
701095390,35
701104841,353
701110192,35
701129006,2
701189260,26
701205048,39
701217454,18
701226538,6
701300113,1
701342534,13
701354292,10
701384816,51
701389908,19
701401897,2
701408797,2
701416670,7
701420481,58
701420643,1
701451412,30
701455837,1
701457565,4
701459016,17
701460038,3
701461773,1
701462814,82
701464491,332
701516157,35
701544058,1
701544973,8
701587984,25
701594994,2
701610371,85
701700969,4
701735684,1
701769974,206
701874163,46
701876603,113
701910978,57
701930393,126
701931603,1
701958011,59
701965389,5
701992625,117
702004067,10
702018991,64
702044030,2
702047194,2
702058486,7
702063781,1
702130468,13
702171569,116
702199055,45
702207370,1
702211637,4
702245002,3
702323685,60
702337513,1
702371095,10
702423722,3
702428372,1
702459495,20
702461519,37
702463692,68
702466800,31
702491459,304
702507604,1
702508475,15
702525744,43
702533467,37
702556484,3
702609907,192
702633209,23
702633819,2
702668144,4
702749083,14
702751894,21
702767389,5
702789222,68
702789278,77
702811688,4
702867670,1
702869821,7
702872681,1
702924761,1
702925046,12
702928299,1
702942428,2
702945823,26
702983971,30
702994757,1
703009915,17
703019255,107
703050904,3
703053434,14
703071489,17
703086278,28
703107277,1
703116892,20
703131851,519
703162007,7
703167945,44
703168448,248
703168558,13
703175044,466
703175402,565
703176249,504
703177054,344
703177682,449
703177917,397
703178848,1041
703181714,485
703198097,2
703214814,1
703249365,11
703273593,11
703308251,5
703337792,4
703344534,2
703381100,160
703393598,280
703400824,85
703402438,1
703438720,1
703453063,1
703459527,26
703486397,13
703504029,2
703558719,1
703573182,1
703587661,7
703595326,46
703614348,105
703624435,9
703684447,45
703685211,113
703695460,4
703698486,1
703744643,23
703754286,11
703758605,4
703763218,88
703764864,75
703767137,2
703792986,2015
703814544,133
703819200,2
703821442,2
703859766,8
703865711,1
703936141,9
703957068,11
703959900,10
703962815,10
703971790,3
703983899,6
704027522,86
704030107,16
704044361,3
704045305,9
704050291,265
704076495,100
704080400,2
704092382,5
704111569,4
704156512,4
704200434,76
704202896,99
704223179,686
704231623,2
704245693,3
704254367,96
704268232,34
704278661,10
704372631,194
704393951,1
704440347,10
704469324,1
704485766,4
704487113,1
704492255,1
704496331,7
704500916,9
704512488,5
704545257,93
704566147,201
704578404,105
704580175,1
704596269,3
704609819,4
704630778,5
704633722,2
704674104,277
704681577,62
704684677,511
704695482,7
704719192,12
704723765,1
704739019,215
704741939,4
704753846,69
704775527,100
704783541,6
704802230,30
704805329,1
704814666,3
704831439,1
704849019,30
704870120,1
704874978,36
704921229,103
704929728,8
704986311,1
704992745,1
705004301,34
705016047,3
705054285,73
705073356,12
705097231,1
705136696,23
705151792,2
705158686,2
705161004,11
705161324,13
705164218,462
705166648,178
705170269,4
705184226,1
705188620,1
705190594,28
705191444,1
705198633,6
705213097,1
705213863,1
705266391,2
705279005,91
705279838,3
705320442,551
705321584,2
705359566,2
705385248,30
705535629,4
705541055,5
705569710,2
705578704,1
705626509,412
705630724,11
705679861,41
705702682,4
705719479,91
705754131,9
705769029,1
705787581,9
705789296,23
705818705,1
705824758,2
705850962,4
705879217,8
705909661,1
705925239,1
705940459,2
705951300,31
705962170,68
705971330,364
705993742,3
706003187,3
706042325,58
706044069,14
706053342,1
706084943,107
706086737,4
706094933,213
706127081,5
706180404,1
706268588,2
706275079,2
706275300,1
706278537,1
706292715,1
706337659,128
706339345,3
706384322,15
706486294,100
706509648,82
706522983,14
706534287,4
706575821,157
706580257,244
706582118,11
706601239,29
706603386,257
706651433,253
706675437,1
706721854,20
706815004,66
706828075,14
706936761,28
706957174,206
706971640,40
707000566,1
707014831,9
707023104,1
707054944,17
707063140,12
707080685,409
707092448,131
707107632,46
707125102,4
707135622,1
707136398,4
707160993,24
707198667,64
707201822,4
707203584,2
707245195,1
707256058,1
707265201,12
707306950,176
707323749,1
707361720,5
707363469,1
707365049,5
707387546,24
707397966,7
707409314,6
707413464,4
707455555,5
707461542,1
707514460,7
707568639,1
707629092,7
707650901,2
707669456,69
707670271,6
707722117,122
707793638,19
707912085,94
707956032,1
707956761,2
707995394,1
708018344,2
708027120,3
708035283,2
708063159,40
708128565,24
708132608,11
708136056,115
708141325,2
708147450,7
708149439,3
708164373,128
708170829,2
708171817,3
708173692,38
708175095,4
708176682,108
708177002,210
708178302,57
708183955,29
708184419,3
708184961,2
708192749,21
708195717,2
708200703,1
708212222,32
708243617,2
708254243,1
708260615,43
708261480,13
708295145,108
708326236,185
708362401,8
708385370,5
708389044,49
708448128,10
708452366,5
708461450,81
708463439,1
708470826,171
708470884,12
708535237,1
708539256,445
708542482,6
708550818,7
708576494,1
708608930,174
708719472,7
708722201,32
708764624,27
708777897,1
708791605,78
708844553,1
708865204,202
708865840,1
708866708,5
708932278,4
708941910,68
709005242,7
709006769,1
709042566,8
709099569,2
709131120,3
709135486,14
709155059,91
709169711,113
709183705,1
709196571,3
709217207,76
709240681,3
709259750,13
709343848,27
709347100,31
709351693,4
709398458,21
709416113,29
709439526,9
709445569,1
709487525,21
709557460,11
709563708,1
709574970,1
709581164,14
709592480,1
709593695,14
709616126,1
709619091,1
709671434,5
709679812,139
709701426,164
709722518,622
709729032,225
709729495,38
709736273,19
709768534,9
709779834,1
709794019,16
709803476,132
709831051,6
709832046,242
709832358,1
709834270,65
709841680,12
709860541,1
709869894,36
709880633,88
709884258,2
709897875,1
709905712,129
709907282,208
709914962,1
709916183,10
709929541,7
709943270,26
710022849,9
710044943,11
710083613,94
710101056,1
710125273,1
710152552,31
710185533,25
710199865,23
710201415,1
710235258,1
710319779,50
710324855,21
710327888,214
710329566,1
710332907,1
710343166,10
710348286,164
710356304,1
710385905,354
710399512,31
710457856,135
710472765,1
710496558,2
710534960,25
710573086,2
710613521,172
710647304,11
710649315,1
710700465,2
710746046,4
710758686,5
710767358,145
710778545,1
710821907,1
710822546,200
710822594,44
710822715,6
710822790,27
710825180,7
710829275,56
710830101,53
710830675,29
710834662,136
710851471,4
710864241,2
710889056,23
710892257,1
710925381,11
710960728,2
710979463,1
710994270,472
711039854,39
711089676,8
711096825,1
711105619,140
711180091,32
711206463,122
711208228,26
711213455,409
711232206,220
711238917,6
711239525,186
711242578,53
711245453,90
711245791,261
711250673,203
711252577,267
711286895,308
711300181,15
711318478,353
711330795,94
711334404,1
711354524,1
711356200,48
711384284,1
711391891,42
711405117,1
711412936,1
711422930,36
711546316,2
711560778,2
711619957,2
711647492,1
711652323,5
711653033,3
711657304,1
711670147,82
711687347,20
711749441,20
711794822,334
711798759,1
711814042,3
711832357,1
711833301,1
711856328,2
711889796,3
711935615,2
711973988,7
712001779,1
712010148,1
712045728,4
712053228,49
712087488,8
712163297,3
712168662,9
712214528,155
712215516,4
712263724,1
712304277,16
712311557,8
712315640,25
712326202,83
712340736,7
712349008,90
712356429,1
712365189,1
712387457,4
712424061,6
712433926,1
712492607,3
712498035,6
712510441,70
712527416,68
712547283,4
712557366,60
712560434,2
712576963,3
712579119,2
712584866,1
712629863,1
712661414,4
712735911,6
712739440,26
712752985,6
712793298,42
712833400,5
712865935,14
712892309,206
712902423,38
712920866,1
712931796,4
712935038,9
712936631,55
712943930,52
712989514,9
712991054,290
712991067,4
712991435,16
712991459,29
712992666,7
713009517,47
713035194,7
713086227,78
713093415,40
713110256,4
713146324,27
713172584,62
713196329,5
713275621,3
713322681,6
713337226,15
713344792,1
713380366,13
713388616,5
713454569,7
713457916,24
713467239,1
713504061,22
713543683,35
713617118,1
713620452,57
713625286,2
713628071,82
713670512,64
713672006,1
713675412,203
713676072,76
713705463,6
713712606,18
713716995,540
713733379,7
713736329,15
713737736,3
713747748,2
713748630,55
713780204,11
713788970,10
713824726,116
713877756,104
713883793,1
713885876,47
713895130,2
713902007,6
713907791,132
713937718,10
713988218,2
714020935,266
714077936,8
714115817,163
714127383,14
714131567,1
714142741,66
714149891,5
714160051,6
714204486,92
714212059,11
714240605,5
714259176,1
714293815,20
714338241,490
714381336,1
714389851,65
714465323,1
714481995,1
714496793,1
714545367,4
714579213,1
714590942,7
714611402,52
714629776,3
714646228,1
714648501,183
714654100,23
714668643,17
714692760,25
714720737,3
714740467,2
714781253,2
714806333,24
714884792,23
714939068,16
714951361,20
714972335,1
714993401,6
715013732,1
715035966,17
715090501,1
715118374,7
715118954,1
715140832,1
715253526,5
715294923,4
715297058,1
715300799,91
715324808,5
715358429,16
715491837,26
715496926,819
715508547,219
715527677,4
715530914,1
715544643,4
715564999,30
715576565,1
715595207,5
715608105,309
715620492,168
715624882,38
715638787,1
715717873,21
715749961,4
715843019,24
715843616,35
715866624,51
715867371,2
715869090,1
715904033,4
715923628,16
715932748,14
715940158,8
715970426,2
715997936,10
716001177,2
716054462,1
716079757,10
716091741,4
716106632,441
716143014,30
716187584,5
716242503,1
716277343,22
716281663,1
716282668,1
716285009,2
716286889,2
716288742,3
716298697,3
716317558,45
716338587,21
716342189,1
716365935,1
716404660,4
716450286,8
716493737,4
716498694,2
716629738,2
716636824,15
716664490,3
716667462,57
716682137,1
716706644,256
716723245,2
716754727,3
716784554,1
716785205,14
716799883,25
716828477,18
716830706,2
716830841,60
716886043,1
716930590,4
716971357,170
716988210,8
717058032,7
717152857,3
717205913,15
717228980,1
717279847,1
717280598,6
717309853,12
717313166,1
717315452,28
717339386,10
717351200,69
717382788,1
717390973,56
717394438,1
717418499,3
717421347,1
717448087,3
717453972,1
717467628,19
717483954,246
717498158,1
717575042,1
717575494,3
717579433,3
717590470,108
717629032,79
717639295,1
717663159,166
717675955,1
717680737,1
717693635,8
717741369,5
717796195,26
717842292,69
717869768,24
717880581,17
717919168,10
717959837,3
717970225,9
718005542,64
718006448,2
718011520,1
718015281,21
718032676,1
718045797,3
718095523,1
718123957,3
718133616,2
718150342,1
718234876,3
718256485,3
718270599,1
718279984,11
718293848,12
718356483,103
718367263,1
718381763,33
718400621,32
718412854,1
718450556,8
718452275,2
718474282,3
718488569,10
718572370,155
718575584,72
718592725,4
718595541,23
718632046,2
718644145,3
718677302,4
718681957,16
718693516,1
718720109,1
718759681,15
718770778,1
718803244,29
718803939,21
718811052,1
718819941,73
718827308,6
718827790,5
718872318,1
718881361,10
718913738,15
718920751,1
718965233,2
719038951,108
719152482,10
719170334,1
719189374,37
719192105,1
719256251,3
719257566,12
719283029,37
719283614,358
719334941,6
719370391,235
719387148,3
719440736,6
719457397,83
719458928,17
719547832,28
719589588,1
719591575,16
719647829,7
719687187,50
719738491,4
719756348,51
719759559,17
719762051,56
719768260,75
719769255,30
719769262,21
719847111,27
719869209,15
719882639,26
719906831,158
719916926,1
719920646,1
719928942,19
719965045,2
719980814,9
720007386,10
720007874,2
720015986,2
720030804,2
720044260,5
720051393,103
720084750,28
720136090,168
720168025,28
720169146,7
720187914,9
720198382,1
720228332,60
720259600,70
720260695,21
720268812,2
720271634,64
720271844,197
720308889,527
720398318,3
720404442,1
720486107,10
720531064,1
720543035,5
720545544,5
720622355,1625
720629527,3
720649204,3
720651390,1
720662396,2
720684731,34
720698232,31
720707527,5
720718675,1
720733247,161
720733400,111
720737167,77
720741991,3
720746707,85
720904466,5
720972755,49
720996097,45
721016566,3
721111017,1
721120695,4
721235627,1
721265654,3
721277244,8
721304805,49
721337640,16
721346229,151
721350239,261
721444379,1
721485546,5
721515249,2
721558433,40
721569596,3
721624220,19
721680021,291
721696233,41
721756327,24
721821462,15
721834189,11
721842710,1
721864656,6
721904181,1
721907195,27
721929110,11
721946402,1
721986868,22
721998448,20
721999894,3
722030923,2
722058066,7
722077405,3
722109334,22
722149400,21
722151558,11
722152105,6
722186544,4
722188892,15
722196626,34
722204929,118
722208663,53
722212702,22
722241883,6
722243078,10
722292006,45
722348180,2
722374117,620
722375244,30
722379287,162
722394445,14
722406416,38
722407161,2
722425491,141
722472604,105
722485911,1
722552682,2
722555499,1
722588164,1
722592747,4
722602547,13
722628017,1
722648309,2
722724214,12
722724631,2
722726581,118
722746820,99
722771752,8
722774415,7
722807549,3
722888942,1
722891322,103
722928561,10
722936438,15
722944490,32
722983814,6
723010708,22
723044785,1
723069249,36
723087553,7
723088322,10
723114495,78
723156571,152
723157364,2
723160122,116
723161196,226
723162129,1
723162768,214
723165071,2
723165565,264
723170901,44
723185531,15
723213480,3
723271131,6
723307127,49
723376566,17
723409750,1
723417152,4
723509682,53
723517397,7
723518472,121
723571223,1
723572537,225
723597073,2
723615080,56
723621403,1
723626116,11
723654254,2
723670548,102
723670615,316
723670975,27
723671071,3
723672499,1
723674340,39
723675656,127
723677157,27
723677614,178
723677725,44
723679942,3
723734569,7
723757223,14
723784786,4
723792907,110
723803301,14
723806138,331
723849652,22
723855602,1
723866082,3
723909904,9
723910418,1
723911484,1
723913053,31
723923554,21
723931085,1
723935814,2
723939615,29
723965057,11
723966531,5
723997439,10
724012234,156
724049783,2
724073548,93
724079683,4
724081499,93
724088609,35
724091747,1
724093059,11
724098500,2
724104215,101
724114702,37
724129100,1
724141613,4
724151203,219
724151626,12
724166810,44
724196199,4
724220200,39
724254151,434
724320134,4
724339134,8
724346049,847
724486547,20
724488042,1
724556909,1
724565274,33
724583963,6
724592030,1
724600126,1
724658411,6
724665598,46
724668072,56
724676658,7
724701461,368
724710241,159
724713665,3
724736158,17
724820221,17
724871563,3
724939657,2
724941530,2
724953655,1
724956440,16
724971299,44
725022103,2
725120967,7
725126614,5
725153502,27
725219079,1
725219456,22
725241811,18
725247140,45
725248643,43
725268279,312
725277625,8
725340769,87
725348126,9
725359846,17
725375520,2
725416267,7
725427531,4
725427813,67
725431268,3
725528126,1
725544231,1
725544457,7
725549408,22
725550331,22
725581216,6
725651437,1
725682003,1
725697908,26
725702572,5
725797057,46
725848984,17
725877597,1
725879423,263
725879622,80
725889110,24
725889500,147
725894808,45
725894862,40
725903095,1
725910112,236
725914927,324
725916935,2
725917860,227
725923393,189
725925263,1
725928111,2
725937639,1
725950428,17
725953472,25
725966121,10
725966292,151
725996575,1
726002845,1
726012249,1
726037511,21
726041195,9
726066172,26
