meli_item_id,sold_quantity
MLC608033956,298
MLC569101519,482
MLC580363715,652
MLC592561707,289
MLC533018406,415
MLC551034746,810
MLC523729650,1515
MLC547297784,1125
MLC455524404,341
MLC901176719,400
MLC554421625,634
MLC453006170,625
MLC582830958,759
MLC529430923,2298
MLC594380749,283
MLC565800815,826
MLC570078248,2890
MLC547791188,751
MLC588586015,420
MLC520311107,6683
MLC554223352,429
MLC455524278,339
MLC576557457,2329
MLC552914283,270
MLC921621730,398
MLC559605852,559
MLC522781414,4959
MLC642418225,973
MLC508263103,298
MLC554900900,261
MLC457910885,316
MLC540215115,274
MLC624372295,306
MLC581841558,273
MLC542898325,266
MLC584718924,331
MLC575083404,673
MLC559719068,573
MLC581090672,318
MLC456004077,299
MLC613320412,294
MLC522824844,311
MLC455524950,253
MLC434838817,387
MLC452110228,549
MLC455894720,381
MLC457908626,338
MLC540816164,1158
MLC539296673,1097
MLC636595023,559
MLC567117214,1832
MLC529040808,254
MLC552898786,254
MLC550449872,584
MLC554184017,594
MLC549145907,439
MLC602849620,437
MLC554217524,641
MLC571457598,571
MLC542271650,679
MLC505283524,452
MLC608883263,518
MLC525291504,932
MLC569795343,344
MLC521245142,736
MLC515987773,252
MLC571461113,288
MLC542905877,406
MLC570078290,640
MLC540714522,1525
MLC561083720,544
MLC561088668,449
MLC573384073,258
MLC483676644,255
MLC526680166,265
MLC551102544,611
MLC1011156320,621
MLC619578198,596
MLC942312772,588
MLC559717882,2397
MLC590166333,622
MLC905960116,836
MLC615888823,260
MLC564224652,468
MLC615888645,325
MLC523138828,540
MLC559717827,547
MLC554702763,567
MLC932264235,382
MLC592988364,346
MLC477752600,417
MLC559717942,406
MLC559717900,289
MLC451506522,302
MLC524434082,413
MLC563472764,563
MLC538887509,311
MLC504701995,422
MLC569162850,325
MLC581769567,830
MLC582470469,792
MLC631683149,406
MLC620765214,388
MLC597363411,572
MLC538262870,525
MLC610607457,344
MLC597365705,442
MLC523421972,1209
MLC533245816,820
MLC908370058,316
MLC538261136,254
MLC546897282,648
MLC562639047,290
MLC531049585,410
MLC551685129,259
MLC498976194,324
MLC561718418,366
MLC479864490,331
MLC520448335,625
MLC553910626,450
MLC520770543,534
MLC435654675,328
MLC569104253,366
MLC554879799,441
MLC515728512,364
MLC564123765,303
MLC547298034,319
MLC541531606,262
MLC513518988,336
MLC986595847,1357
MLC986595845,394
MLC986589392,366
MLC917136931,626
MLC553031623,1139
MLC491567006,313
MLC533293323,570
MLC633580354,371
MLC526570392,1811
MLC911362501,274
MLC910308644,273
MLC589887427,291
MLC552937152,265
MLC535670959,435
MLC533050074,378
MLC545396614,379
MLC567417533,276
MLC563780510,373
MLC472237222,626
MLC536519321,2426
MLC598115626,460
MLC976084600,712
MLC975914597,266
MLC976008885,289
MLC973625063,308
MLC561732034,595
MLC538000976,606
MLC614520598,451
MLC635923750,313
MLC538910263,2387
MLC568021435,467
MLC529135003,545
MLC537584260,426
MLC433521860,324
MLC468092618,274
MLC434545195,330
MLC958717399,896
MLC956137391,780
MLC554769517,822
MLC606745575,386
MLC483894147,1171
MLC506917271,591
MLC572187173,356
MLC574425245,269
MLC622407824,417
MLC521333351,448
MLC616949107,484
MLC600809915,266
MLC541581065,1479
MLC581609915,267
MLC930476626,289
MLC537289107,763
MLC503465164,627
MLC542758091,515
MLC491544763,724
MLC476772080,261
MLC491542998,347
MLC571041060,404
MLC508264704,1059
MLC507926195,1116
MLC497089987,581
MLC534143466,412
MLC510684930,455
MLC535462269,980
MLC995111825,288
MLC540820018,300
MLC934405631,328
MLC551110746,423
MLC542572720,544
MLC927291393,254
MLC533572483,356
MLC542569189,618
MLC551838233,327
MLC563712191,450
MLC524564358,529
MLC515806740,321
MLC450608473,706
MLC549457932,522
MLC551852917,728
MLC485866006,441
MLC533986256,439
MLC435251880,319
MLC533986209,360
MLC463885175,493
MLC568039565,1425
MLC912017348,540
MLC531765947,1017
MLC435229868,713
MLC532321622,646
MLC464843307,1931
MLC904096166,372
MLC609163492,289
MLC523099829,251
MLC483908785,424
MLC524140855,322
MLC574709291,412
MLC481989694,1444
MLC493245710,355
MLC562329087,293
MLC457723673,289
MLC607721415,470
MLC522781460,6184
MLC922842209,1179
MLC525283896,2963
MLC575905842,1756
MLC608511107,1160
MLC569104799,496
MLC539480185,350
MLC925142081,310
MLC912417513,595
MLC523510080,1612
MLC570079583,264
MLC475752035,707
MLC590814603,262
MLC945090095,499
MLC472856584,443
MLC521244836,314
MLC455200042,260
MLC435176929,372
MLC522356831,1183
MLC608572174,279
MLC586486379,1059
MLC553038884,322
MLC473376014,1387
MLC483583876,341
MLC642418915,301
MLC454809785,434
MLC454810671,260
MLC533105790,833
MLC473632775,401
MLC565717643,449
MLC625468833,374
MLC457891548,1347
MLC927573172,305
MLC529903464,1958
MLC497275224,492
MLC516804199,1286
MLC541253118,330
MLC578758740,401
MLC626094015,324
MLC457887313,314
MLC460379455,378
MLC437692284,1763
MLC460515808,374
MLC509431266,1677
MLC541351766,355
MLC542267703,489
MLC524925202,312
MLC539146993,302
MLC566322867,429
MLC578020286,380
MLC620080985,1106
MLC633580383,315
MLC456444672,379
MLC620088063,459
MLC585782508,418
MLC491172825,398
MLC540817673,402
MLC460434622,317
MLC444288253,523
MLC457251675,328
MLC950097587,1623
MLC950091158,690
MLC451164957,951
MLC590979051,409
MLC524212633,509
MLC433521844,530
MLC481538645,412
MLC520997929,1250
MLC581000693,283
MLC551122055,403
MLC594824315,296
MLC519563301,339
MLC489204614,428
MLC435669773,285
MLC629327001,781
MLC615885572,318
MLC548779331,266
MLC513520562,446
MLC447712402,503
MLC522781278,319
MLC500281747,257
MLC601647207,511
MLC549008212,304
MLC527266184,980
MLC523825989,389
MLC466096430,491
MLC552167354,3259
MLC978032522,402
MLC615106927,1900
MLC638323658,1873
MLC638313526,2396
MLC583038283,411
MLC543463680,691
MLC638322901,1418
MLC633225080,692
MLC638314279,1258
MLC566360687,1807
MLC533479307,657
MLC582586099,703
MLC638321300,1512
MLC638313972,633
MLC524281053,253
MLC638322159,576
MLC983003856,472
MLC504917091,1267
MLC615323640,265
MLC598773972,2178
MLC561858572,1956
MLC575657591,1108
MLC559695037,316
MLC460824278,751
MLC631715790,397
MLC631714240,440
MLC559558373,325
MLC574088652,2742
MLC638325305,1285
MLC564675198,856
MLC562392049,3776
MLC638324780,1736
MLC599236514,1321
MLC568812225,1482
MLC938985911,463
MLC930929971,329
MLC605189287,261
MLC552128674,541
MLC574738943,2025
MLC533446086,1940
MLC532073602,951
MLC638326149,918
MLC568812400,822
MLC550775969,904
MLC589407928,368
MLC574767222,2327
MLC568814249,1434
MLC561861431,1154
MLC593894085,314
MLC542300940,664
MLC536102289,374
MLC638336392,293
MLC535391523,381
MLC568812105,1085
MLC552150757,262
MLC983225459,339
MLC574373654,278
MLC573670548,675
MLC562606434,748
MLC565038951,580
MLC982953196,262
MLC567095285,972
MLC577049946,964
MLC528599915,984
MLC577049878,971
MLC541995648,848
MLC574777136,791
MLC546360230,307
MLC532083816,1027
MLC608154618,819
MLC532085520,2880
MLC532119726,2028
MLC935767386,419
MLC618256661,526
MLC951508692,488
MLC533949205,1717
MLC544202753,1206
MLC524284451,962
MLC535920148,1280
MLC524284410,507
MLC567095750,668
MLC925327330,264
MLC567389262,309
MLC568812770,340
MLC567095778,362
MLC638641960,458
MLC583404941,339
MLC638326991,573
MLC545337856,707
MLC536102498,338
MLC533849597,373
MLC574762996,2212
MLC532120310,254
MLC533949503,382
MLC529128594,1843
MLC618664689,522
MLC525020361,881
MLC541824686,652
MLC537993220,271
MLC566792548,328
MLC579074502,349
MLC528600068,850
MLC560664129,289
MLC543458013,390
MLC523262087,971
MLC933593481,675
MLC538843479,4418
MLC599969184,2610
MLC532838012,640
MLC532073809,1368
MLC614332272,775
MLC532085864,263
MLC539034620,393
MLC508152352,1311
MLC536102607,594
MLC532073798,342
MLC903986816,382
MLC524284479,449
MLC550915886,281
MLC528871942,337
MLC534123284,603
MLC525020390,418
MLC528600092,517
MLC550290385,300
MLC579075914,369
MLC538388468,266
MLC533709274,1966
MLC538841076,3326
MLC524283904,517
MLC571564971,551
MLC545879150,371
MLC550168446,999
MLC550169330,680
MLC538389462,551
MLC550170049,311
MLC538653182,1763
MLC508283700,291
MLC538653398,409
MLC508284995,290
MLC547580010,268
MLC571549693,1024
MLC934992369,372
MLC627253026,452
MLC613828942,486
MLC571549657,1407
MLC935024285,367
MLC934998537,328
MLC580886547,648
MLC569817770,519
MLC524128864,2518
MLC592571702,267
MLC579771521,395
MLC635029234,554
MLC538900465,790
MLC545551311,2066
MLC591380159,428
MLC507791355,3743
MLC613830500,330
MLC566373328,668
MLC561089093,259
MLC519404822,3506
MLC592637599,403
MLC522823938,1135
MLC529066774,972
MLC613829424,483
MLC519404737,1757
MLC566318163,442
MLC613829425,548
MLC522824046,1164
MLC642986170,395
MLC580717948,279
MLC576906348,583
MLC522823979,648
MLC619986675,475
MLC531207276,729
MLC566012789,3054
MLC597798507,3512
MLC597799825,2554
MLC571543177,1924
MLC943058951,435
MLC598787696,1570
MLC963712931,337
MLC971224491,440
MLC916092542,353
MLC916086006,461
MLC917708272,432
MLC598785923,1035
MLC917688880,252
MLC582653023,314
MLC907175212,272
MLC567117372,402
MLC618246578,295
MLC553089586,416
MLC582655905,310
MLC611279844,606
MLC907901250,344
MLC587979438,391
MLC581089947,350
MLC578436889,616
MLC582190215,258
MLC532048495,257
MLC537284692,397
MLC614062823,367
MLC598299470,4308
MLC905960115,1194
MLC566373218,533
MLC641401611,360
MLC598306421,1494
MLC566364322,444
MLC575117513,269
MLC589568511,293
MLC552012539,600
MLC434328246,280
MLC584721248,288
MLC581608937,375
MLC599222184,1574
MLC907207539,302
MLC581773173,557
MLC597800388,462
MLC455289025,1025
MLC455290375,990
MLC599227007,1136
MLC598789232,273
MLC581773356,252
MLC581767967,278
MLC461812674,273
MLC455224689,485
MLC445754921,517
MLC460141479,253
MLC631971581,317
MLC578045542,289
MLC916151113,1547
MLC567001270,1243
MLC489472147,507
MLC485202532,445
MLC608250928,277
MLC591880489,323
MLC567002286,644
MLC949250327,267
MLC624729028,630
MLC559612962,514
MLC571547175,550
MLC932611731,511
MLC520557366,660
MLC510745832,1497
MLC920003898,697
MLC581050584,365
MLC562724705,418
MLC561539741,307
MLC932769045,262
MLC573374339,296
MLC561255949,906
MLC578748153,298
MLC571381913,282
MLC908985337,353
MLC435973334,277
MLC518570537,379
MLC979759737,274
MLC979978768,399
MLC532598022,334
MLC482327726,590
MLC550026596,759
MLC518099056,678
MLC482325307,336
MLC632620254,324
MLC482325371,371
MLC514992007,288
MLC550024162,462
MLC906304422,267
MLC580896902,264
MLC575434610,289
MLC511590486,595
MLC598743612,6977
MLC485203838,5914
MLC499596497,1561
MLC624470214,991
MLC487437679,574
MLC532598017,865
MLC624470137,321
MLC624470529,516
MLC488687260,2382
MLC482325675,1038
MLC532598028,258
MLC532597774,418
MLC482325619,462
MLC940373479,391
MLC532598020,361
MLC565935898,298
MLC532597979,487
MLC482325189,401
MLC485147762,276
MLC597386794,251
MLC531041346,392
MLC550023876,1154
MLC518048720,1884
MLC567165581,374
MLC447191843,292
MLC986530969,464
MLC599227677,333
MLC566958556,299
MLC510686207,335
MLC620600766,275
MLC620766845,1084
MLC568221240,1682
MLC630836474,528
MLC605878491,894
MLC561002409,726
MLC554991474,475
MLC551645852,703
MLC563792417,686
MLC439920378,639
MLC553878414,286
MLC526650145,339
MLC580711275,449
MLC435445132,421
MLC632620287,460
MLC527220777,1068
MLC911368272,280
MLC629283905,469
MLC517219955,707
MLC583045012,358
MLC482352535,302
MLC508039192,455
MLC608890356,297
MLC593050947,275
MLC563392959,491
MLC941343376,284
MLC546896692,312
MLC635350250,328
MLC605887628,403
MLC581773167,393
MLC562349229,318
MLC525327902,722
MLC582567437,300
MLC614320541,273
MLC519491123,335
MLC581768314,270
MLC520575832,883
MLC520572844,744
MLC520567908,423
MLC520594511,297
MLC932519513,333
MLC543189445,317
MLC536687442,274
MLC610548450,1330
MLC542202779,369
MLC551509543,289
MLC500586069,2052
MLC550026451,1176
MLC487582409,882
MLC551854135,339
MLC488685680,1515
MLC550267398,481
MLC489471448,517
MLC518049001,502
MLC434545191,301
MLC620768892,644
MLC937046106,274
MLC541541615,397
MLC541577820,348
MLC542312474,722
MLC534195914,361
MLC569060718,1007
MLC634024418,1838
MLC900679945,973
MLC562038374,446
MLC433995283,521
MLC433995258,833
MLC531041469,605
MLC904095595,281
MLC911443283,1321
MLC633300046,324
MLC633580359,282
MLC565235267,268
MLC473705317,574
MLC926549969,306
MLC571549845,344
MLC433995215,1081
MLC591348598,253
MLC569819888,512
MLC511590485,1397
MLC927132095,287
MLC559777762,258
MLC542005555,255
MLC513866611,302
MLC433995334,731
MLC435179335,407
MLC560015494,457
MLC531233279,280
MLC633580352,289
MLC927490577,330
MLC472949254,283
MLC543188539,334
MLC562730910,408
MLC437902893,966
MLC591346516,391
MLC579130040,311
MLC436725920,302
MLC581064349,264
MLC460708919,369
MLC507239644,1259
MLC553157262,295
MLC616141543,818
MLC908365484,293
MLC580316067,394
MLC580316490,297
MLC950098035,522
MLC950066482,678
MLC953615355,564
MLC954958305,285
MLC909718570,447
MLC551273932,305
MLC536349126,303
MLC542391955,445
MLC553906954,739
MLC562641160,811
MLC638324540,406
MLC500216838,340
MLC437131806,374
MLC457291893,252
MLC597806490,302
MLC519592147,265
MLC519589256,299
MLC597389217,398
MLC564292831,332
MLC524180472,456
MLC524179268,497
MLC550010637,576
MLC525271738,328
MLC524179124,377
MLC533953711,256
MLC619675439,255
MLC542257427,566
MLC638379941,481
MLC589585888,309
MLC538661843,524
MLC614672516,277
MLC549031846,388
MLC604230453,266
MLC536290930,775
MLC536291662,1109
MLC535075536,556
MLC927126351,740
MLC561524868,358
MLC927254164,257
MLC579906572,489
MLC536291490,372
MLC525020492,429
MLC526874026,277
MLC565951938,1037
MLC964765640,422
MLC538661399,378
MLC573235949,291
MLC523648233,449
MLC945824157,296
MLC478261285,1096
MLC551128917,2572
MLC634067122,451
MLC567170560,371
MLC550600464,698
MLC542891953,533
MLC601513495,335
MLC560441068,624
MLC588065760,583
MLC563544015,750
MLC948334448,465
MLC579773131,826
MLC617548961,629
MLC533922142,1038
MLC955499146,520
MLC918819769,354
MLC530493090,1613
MLC504106794,279
MLC579280347,1262
MLC536039299,773
MLC601562498,255
MLC614833165,1323
MLC628505880,318
MLC609857792,289
MLC436263593,1706
MLC550432354,488
MLC572229004,2877
MLC916976106,612
MLC603757722,478
MLC567014899,284
MLC497378629,275
MLC572584155,258
MLC529134563,391
MLC532126240,271
MLC933738815,357
MLC460007623,289
MLC523747181,2904
MLC541529495,311
MLC531223341,264
MLC550014713,1390
MLC562371451,670
MLC903427252,679
MLC552116861,395
MLC609878644,443
MLC542746387,263
MLC533002989,373
MLC542871012,729
MLC463980790,826
MLC524336071,1017
MLC446028057,693
MLC463980508,724
MLC529041488,335
MLC518800101,293
MLC526580196,286
MLC524971293,679
MLC582585569,832
MLC523533271,550
MLC531222687,348
MLC480366971,355
MLC526323490,961
MLC537315385,290
MLC550141307,585
MLC608869516,342
MLC535099146,261
MLC922836930,422
MLC979136539,1722
MLC956098243,3639
MLC531222658,518
MLC536048397,1647
MLC614096707,269
MLC606734505,296
MLC601522220,654
MLC543617080,452
MLC513010473,520
MLC954744492,1818
MLC603306737,390
MLC536703728,1185
MLC917499414,2000
MLC536048284,962
MLC542188995,1473
MLC553483994,655
MLC550397283,310
MLC529125781,1225
MLC542409281,660
MLC581539080,927
MLC581594565,574
MLC614318534,785
MLC579953991,325
MLC579953765,434
MLC614318079,620
MLC579954471,582
MLC963442158,3295
MLC545951486,1759
MLC579954881,537
MLC579955470,983
MLC601525188,367
MLC582558524,503
MLC581538762,413
MLC615007284,473
MLC550442733,748
MLC577035501,432
MLC608865288,437
MLC577439360,668
MLC577440253,481
MLC577035716,1070
MLC529132090,288
MLC550442743,426
MLC637660518,369
MLC911072289,681
MLC901498707,387
MLC921672998,443
MLC526425721,273
MLC973159156,391
MLC538355561,282
MLC944278719,920
MLC594838222,497
MLC534136370,297
MLC523828685,1060
MLC622863284,266
MLC598154178,341
MLC520011495,1547
MLC529777541,277
MLC521366559,856
MLC550927082,552
MLC443231764,340
MLC435171867,626
MLC435171877,523
MLC585826328,5237
MLC529416827,671
MLC548641360,927
MLC443978158,3288
MLC533459592,1364
MLC443978140,460
MLC529417574,614
MLC966660837,611
MLC460360341,271
MLC503422533,738
MLC633061667,641
MLC526793721,947
MLC447574802,308
MLC538331929,280
MLC450123297,252
MLC566530879,279
MLC917116667,400
MLC480485772,1685
MLC638002728,377
MLC614366146,252
MLC498366557,1214
MLC475360279,890
MLC606284393,553
MLC480485798,292
MLC538332366,350
MLC519809775,269
MLC538301517,477
MLC975894078,268
MLC456077083,341
MLC943051411,654
MLC606772484,344
MLC513989528,1834
MLC524320161,300
MLC482013797,1257
MLC598199611,345
MLC481954093,426
MLC524320145,804
MLC526657175,548
MLC462577069,1476
MLC476153045,928
MLC613812391,566
MLC474713737,345
MLC483180798,773
MLC627574016,310
MLC457838010,342
MLC446356422,389
MLC477924721,251
MLC481970539,1796
MLC581064600,293
MLC625118171,309
MLC529541335,319
MLC480107973,586
MLC564690602,309
MLC639055844,376
MLC935023904,570
MLC628532397,420
MLC533498518,399
